arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D0,860,model_2,424,0.0007002353668212891,0.01038503646850586,0.005444765090942383,0.05702090263366699,0.02852916717529297,0.07355093955993652,0.037220314145088196,0.6690759658813477
D0,861,model_6,269,0.0009043216705322266,0.001470327377319336,0.027213573455810547,0.04047536849975586,0.03229808807373047,0.07006359100341797,0.056858448311686516,21.90370774269104
D0,862,model_3,9,0.000537872314453125,0.009772539138793945,0.00812840461730957,0.037354230880737305,0.023812294006347656,0.055793046951293945,0.04596644098108465,1.0670547485351562
D0,863,model_1,11,0.0010814666748046875,0.004643440246582031,0.022451162338256836,0.025771141052246094,0.015538692474365234,0.05394721031188965,0.035224763358511574,8.719238996505737
D0,864,model_2,68,0.0006122589111328125,0.01112222671508789,0.23548150062561035,0.07564234733581543,0.06051993370056152,0.3228583335876465,0.049378501957860484,4.618788003921509
D0,865,model_3,567,0.0007731914520263672,0.010347366333007812,0.192490816116333,0.09633159637451172,0.021015167236328125,0.2999429702758789,0.031112834811210632,0.797748327255249
D0,866,model_6,215,0.00044846534729003906,0.008304119110107422,0.19220399856567383,0.09831500053405762,0.0383152961730957,0.2992715835571289,0.030738458037376404,0.7910869121551514
D0,867,model_2,74,0.0007717609405517578,0.0024161338806152344,0.015115976333618164,0.03278660774230957,0.025315523147583008,0.05109047889709473,0.04455235662559668,17.15919542312622
D0,868,model_3,342,0.0006597042083740234,0.0017352104187011719,0.010214567184448242,0.04608893394470215,0.08791780471801758,0.058698415756225586,0.053547422091166176,7.769527196884155
D0,869,model_3,543,0.0005497932434082031,0.0019299983978271484,0.015579938888549805,0.05958890914916992,0.02628302574157715,0.07764863967895508,0.07703307271003723,1.3101778030395508
D0,870,model_2,316,0.0006785392761230469,0.007395029067993164,0.021152257919311523,0.0359959602355957,0.07850527763366699,0.06522178649902344,0.08467984199523926,1.4200992584228516
D0,871,model_2,23,0.00048160552978515625,0.010373592376708984,0.005485057830810547,0.027164936065673828,0.04968595504760742,0.043505191802978516,0.07113924026489257,1.46628999710083
D0,872,model_2,17,0.0007038116455078125,0.010480642318725586,0.02329230308532715,0.02713751792907715,0.020902395248413086,0.061614274978637695,0.045554468822762234,15.413470268249512
D0,873,model_2,280,0.0005097389221191406,0.010437726974487305,0.003517627716064453,0.030588388442993164,0.02734661102294922,0.04505348205566406,0.060668239990870156,1.5010912418365479
D0,874,model_3,508,0.0006909370422363281,0.006261110305786133,0.15338706970214844,0.03950834274291992,0.10205674171447754,0.19984745979309082,0.0772789174860174,2.750051736831665
D0,875,model_3,13,0.0005779266357421875,0.0058705806732177734,0.12815165519714355,0.02773880958557129,0.04327964782714844,0.1623389720916748,0.05040784851979401,15.032654285430908
D0,876,model_5,205,0.001157999038696289,0.00733184814453125,0.4702188968658447,0.029504060745239258,0.1380152702331543,0.5082128047943115,0.08609685531029335,2.7467310428619385
D0,877,model_4,98,0.0007352828979492188,0.0035665035247802734,0.42693138122558594,0.05039191246032715,0.05495262145996094,0.4816250801086426,0.025850042700767517,0.8952257633209229
D0,878,model_2,294,0.002903461456298828,0.010378360748291016,0.3340871334075928,0.0320591926574707,0.1148672103881836,0.3794281482696533,0.02715107798576355,0.8138453960418701
D0,879,model_2,196,0.0005223751068115234,0.0026917457580566406,0.3978891372680664,0.04046130180358887,0.021045207977294922,0.44156455993652344,0.04137449968056601,2.96540904045105
D0,880,model_5,79,0.0004754066467285156,0.0013954639434814453,0.31554174423217773,0.04778337478637695,0.03439211845397949,0.36519598960876465,0.07858993161109186,2.8014838695526123
D0,881,model_6,40,0.0008866786956787109,0.0015573501586914062,0.034501075744628906,0.038329362869262695,0.0330812931060791,0.07527446746826172,0.0554196493079265,21.356419801712036
D0,882,model_6,25,0.00035190582275390625,0.007689952850341797,0.023522615432739258,0.03836488723754883,0.03304719924926758,0.06992936134338379,0.05789510905742645,2.8488945960998535
D0,883,model_3,519,0.0006418228149414062,0.0039632320404052734,0.010603189468383789,0.06001567840576172,0.02655959129333496,0.07522392272949219,0.0499570369720459,2.7729039192199707
D0,884,model_5,688,0.0008385181427001953,0.007586479187011719,0.025737762451171875,0.12088274955749512,0.23734498023986816,0.1550455093383789,0.09278258085250854,2.01069712638855
D0,885,model_5,395,0.0007035732269287109,0.0035676956176757812,0.10433769226074219,0.087615966796875,0.1472301483154297,0.19622492790222168,0.0634904476247224,18.03704071044922
D0,886,model_6,28,0.0005946159362792969,0.0033540725708007812,0.02996373176574707,0.04147148132324219,0.030742168426513672,0.07538390159606934,0.058150926945914685,16.59024715423584
D0,887,model_5,52,0.0008571147918701172,0.00696563720703125,0.11657357215881348,0.028339624404907227,0.07826614379882812,0.15273594856262207,0.05661247425644867,21.155963897705078
D0,888,model_3,768,0.0009598731994628906,0.003582000732421875,0.10093307495117188,0.06320667266845703,0.1422867774963379,0.16868162155151367,0.07094939053058624,1.3038718700408936
D0,889,model_3,623,0.0005548000335693359,0.002558469772338867,0.10072135925292969,0.06323957443237305,0.1422579288482666,0.16707420349121094,0.05087812334044367,12.07255506515503
D0,890,model_5,20,0.0043027400970458984,0.009881734848022461,0.2922635078430176,0.23748207092285156,0.19366216659545898,0.5439300537109375,0.059777142098231345,19.79216980934143
D0,891,model_4,96,0.0008547306060791016,0.003040313720703125,0.263134241104126,0.0783238410949707,0.030585289001464844,0.3453531265258789,0.04381692782044411,17.171053409576416
D0,892,model_5,36,0.0008394718170166016,0.005008220672607422,0.20740914344787598,0.033315181732177734,0.035321950912475586,0.24657201766967773,0.052933165803551674,20.57290768623352
D0,893,model_3,10,0.0012080669403076172,0.011048078536987305,0.029761791229248047,0.03331613540649414,0.032312631607055664,0.07533407211303711,0.050003338646102735,9.175941705703735
D0,894,model_3,10,0.0005044937133789062,0.009464502334594727,0.008866310119628906,0.0325169563293457,0.020860671997070312,0.05135226249694824,0.04900782306989034,10.637042045593262
D0,895,model_1,236,0.00092315673828125,0.009899139404296875,0.12981462478637695,0.017979860305786133,0.2994065284729004,0.1586167812347412,0.036098092794418335,0.7361862659454346
D0,896,model_6,10,0.0004181861877441406,0.006295442581176758,0.13281941413879395,0.04085683822631836,0.030750513076782227,0.1803898811340332,0.05713706457314371,13.779011249542236
D0,897,model_6,9,0.0006618499755859375,0.001232147216796875,0.12194633483886719,0.04088759422302246,0.030721187591552734,0.16472792625427246,0.04646311700344086,0.9081377983093262
D0,898,model_5,1028,0.0007851123809814453,0.00927424430847168,0.10205769538879395,0.08522939682006836,0.2965281009674072,0.19734644889831543,0.05096017196774483,19.76605248451233
D0,899,model_5,15,0.0006139278411865234,0.005339145660400391,0.3052406311035156,0.04610776901245117,0.033951520919799805,0.3573014736175537,0.05028217223783334,19.665655612945557
D0,900,model_2,384,0.0008533000946044922,0.0035965442657470703,0.009891748428344727,0.03530550003051758,0.022024154663085938,0.04964709281921387,0.04550866782665253,0.7777857780456543
D0,901,model_2,767,0.0007283687591552734,0.010494232177734375,0.008838653564453125,0.042781829833984375,0.34062910079956055,0.06284308433532715,0.03623753786087036,0.9325439929962158
D0,902,model_5,31,0.0009095668792724609,0.0007638931274414062,0.022935867309570312,0.046137094497680664,0.03392362594604492,0.07074642181396484,0.06220259552910214,13.133291482925415
D0,903,model_3,214,0.0004203319549560547,0.0038604736328125,0.2272052764892578,0.04451608657836914,0.024698972702026367,0.2760021686553955,0.04407530433529026,16.31941294670105
D0,904,model_3,44,0.0004420280456542969,0.0066509246826171875,0.1316690444946289,0.04454183578491211,0.024674654006958008,0.1833038330078125,0.04897248126842357,6.794588804244995
D0,905,model_2,41,0.0023987293243408203,0.0064046382904052734,0.06648659706115723,0.07063722610473633,0.021265029907226562,0.14592719078063965,0.044315793448024325,6.527401447296143
D0,906,model_6,58,0.0006685256958007812,0.004617929458618164,0.015587806701660156,0.04267621040344238,0.03163933753967285,0.06355047225952148,0.05540517306235766,14.413490295410156
D0,907,model_5,17,0.0006542205810546875,0.002918720245361328,0.03218984603881836,0.03875160217285156,0.0388796329498291,0.07451438903808594,0.08437936753034592,2.7746541500091553
D0,908,model_2,20,0.0006041526794433594,0.007005453109741211,0.006495475769042969,0.027930021286010742,0.02115154266357422,0.04203510284423828,0.04073624762277755,15.44033670425415
D0,909,model_5,61,0.0005824565887451172,0.010352849960327148,0.01233530044555664,0.039585113525390625,0.03538084030151367,0.06285572052001953,0.09717702865600586,1.6176881790161133
D0,910,model_4,18,0.0004265308380126953,0.00468134880065918,0.0016703605651855469,0.03172659873962402,0.027573823928833008,0.038504838943481445,0.042238774398962654,16.25819420814514
D0,911,model_3,265,0.00039076805114746094,0.008066654205322266,0.01878833770751953,0.048795461654663086,0.02729034423828125,0.07604122161865234,0.04835822377886091,8.538730382919312
D0,912,model_5,262,0.0006229877471923828,0.006771087646484375,0.1417546272277832,0.04361319541931152,0.10595369338989258,0.19276189804077148,0.09791576862335205,1.7594141960144043
D0,913,model_6,15,0.0008111000061035156,0.009917020797729492,0.0030410289764404297,0.042438507080078125,0.025777816772460938,0.05620765686035156,0.06578589166913713,6.963726282119751
D0,914,model_3,308,0.0005822181701660156,0.002274751663208008,0.0259401798248291,0.05150318145751953,0.028609752655029297,0.08030033111572266,0.04830661416053772,0.8532061576843262
D0,915,model_5,86,0.0008399486541748047,0.010101079940795898,0.3482205867767334,0.0740058422088623,0.13255858421325684,0.4331674575805664,0.04832841269671917,18.991277933120728
D0,916,model_1,486,0.0007190704345703125,0.007574796676635742,0.27588868141174316,0.061559200286865234,0.051863908767700195,0.34574174880981445,0.03424835832495438,1.647179365158081
D0,917,model_5,9,0.0004794597625732422,0.005474567413330078,0.19029450416564941,0.03876352310180664,0.0751643180847168,0.23501205444335938,0.056664098490465865,12.814441919326782
D0,918,model_5,177,0.0008244514465332031,0.001453399658203125,0.01629781723022461,0.03878927230834961,0.07513976097106934,0.05736494064331055,0.08148745254234031,4.4576873779296875
D0,919,model_2,347,0.0005083084106445312,0.0022058486938476562,0.011687040328979492,0.02872443199157715,0.07879090309143066,0.04312562942504883,0.030883118510246277,0.5372555255889893
D0,920,model_5,28,0.0010418891906738281,0.0008862018585205078,0.028619766235351562,0.03799629211425781,0.03807878494262695,0.06854414939880371,0.047718909879525505,18.392605543136597
D0,921,model_2,8,0.0009009838104248047,0.008826494216918945,0.005964756011962891,0.02821946144104004,0.020235300064086914,0.04391169548034668,0.04636839182689936,4.634382486343384
D0,922,model_6,16,0.0005924701690673828,0.010382652282714844,0.01753997802734375,0.0378110408782959,0.22522974014282227,0.06632614135742188,0.05213074163458813,18.207824230194092
D0,923,model_6,632,0.0004687309265136719,0.0022020339965820312,0.005679607391357422,0.08947396278381348,0.13198018074035645,0.0978243350982666,0.06296603381633759,1.105280876159668
D0,924,model_5,770,0.000499725341796875,0.003508329391479492,0.02154374122619629,0.09385395050048828,0.08968997001647949,0.11940574645996094,0.0645592212677002,1.152353286743164
D0,925,model_5,15,0.0007529258728027344,0.0012149810791015625,0.09822368621826172,0.03328371047973633,0.03837919235229492,0.13347530364990234,0.05827806450728047,10.215580463409424
D0,926,model_2,1532,0.0008966922760009766,0.00191497802734375,0.034639835357666016,0.07983875274658203,0.024321556091308594,0.11729025840759277,0.041600768528287375,5.358987092971802
D0,927,model_5,76,0.0008482933044433594,0.0073528289794921875,0.010106086730957031,0.04158139228820801,0.03837466239929199,0.059888601303100586,0.0447079682101806,17.22774839401245
D0,928,model_4,37,0.0005321502685546875,0.009863853454589844,0.021584510803222656,0.031891584396362305,0.030649662017822266,0.06387209892272949,0.05580067148013991,2.798105001449585
D0,929,model_2,39,0.0007207393646240234,0.007690906524658203,0.010360002517700195,0.025613069534301758,0.020832300186157227,0.04438471794128418,0.040077926591038704,15.434308528900146
D0,930,model_3,12,0.0006048679351806641,0.009892702102661133,0.01915884017944336,0.03319096565246582,0.025537967681884766,0.06284737586975098,0.05141677694805598,6.1300270557403564
D0,931,model_5,22,0.0009016990661621094,0.005348920822143555,0.10684084892272949,0.02761554718017578,0.1310734748840332,0.14070701599121094,0.048466174165535586,15.213687181472778
D0,932,model_3,475,0.0007345676422119141,0.002078533172607422,0.1006004810333252,0.03923511505126953,0.11608505249023438,0.14264869689941406,0.08081275224685669,1.435652732849121
D0,933,model_6,178,0.0037326812744140625,0.010721683502197266,0.06405425071716309,0.0339808464050293,0.26903462409973145,0.11248946189880371,0.10646285116672516,1.8158950805664062
D0,934,model_3,159,0.0006282329559326172,0.0038640499114990234,0.03774857521057129,0.020182132720947266,0.2850220203399658,0.062422990798950195,0.048503695112286194,6.4649107456207275
D0,935,model_4,370,0.0008060932159423828,0.0017795562744140625,0.25186991691589355,0.29521703720092773,0.1292712688446045,0.5496726036071777,0.03596952557563782,1.1251850128173828
D0,936,model_6,27,0.0006461143493652344,0.005624532699584961,0.5958003997802734,0.07577943801879883,0.13367295265197754,0.6778504848480225,0.04910653079582366,15.508022785186768
D0,937,model_3,31,0.0008490085601806641,0.008266687393188477,0.28986668586730957,0.07246994972229004,0.028597593307495117,0.37145233154296875,0.041720639442910955,10.593008995056152
D0,938,model_6,44,0.0007116794586181641,0.006919384002685547,0.191117525100708,0.0758218765258789,0.13363146781921387,0.2745704650878906,0.04425036969284216,17.266712427139282
D0,939,model_5,334,0.0005748271942138672,0.0018601417541503906,0.11269307136535645,0.044911861419677734,0.07708978652954102,0.16003990173339844,0.054737232349537035,9.027471542358398
D0,940,model_6,56,0.0006613731384277344,0.00681757926940918,0.05499076843261719,0.05731391906738281,0.036978960037231445,0.11978363990783691,0.044944455732289335,16.884065628051758
D0,941,model_6,534,0.0007791519165039062,0.003700733184814453,0.007311582565307617,0.09735345840454102,0.03522491455078125,0.10914492607116699,0.05033548176288605,0.9145126342773438
D0,942,model_5,1055,0.0008141994476318359,0.0044858455657958984,0.029019832611083984,0.17360806465148926,0.17722606658935547,0.20792794227600098,0.04207729982833067,16.36561107635498
D0,943,model_5,614,0.0005106925964355469,0.01032567024230957,0.14239096641540527,0.11151337623596191,0.061578989028930664,0.2647407054901123,0.052965365923368014,1.6418402194976807
D0,944,model_5,272,0.000614166259765625,0.003972530364990234,0.014597415924072266,0.11153841018676758,0.061554908752441406,0.1307225227355957,0.04687916982424009,13.538165092468262
D0,945,model_5,79,0.0005855560302734375,0.005716085433959961,0.0420536994934082,0.03445601463317871,0.026184797286987305,0.08281135559082031,0.04722129875886525,13.39921760559082
D0,946,model_3,61,0.0005958080291748047,0.0037233829498291016,0.10659480094909668,0.02800607681274414,0.1290435791015625,0.13892006874084473,0.04330554365474273,8.237056732177734
D0,947,model_6,30,0.0006375312805175781,0.006736278533935547,0.0797274112701416,0.04063129425048828,0.031116485595703125,0.127732515335083,0.061184778809547424,1.1066889762878418
D0,948,model_3,742,0.0006897449493408203,0.006994485855102539,0.0230557918548584,0.039258480072021484,0.3525550365447998,0.06999850273132324,0.04862923849196661,2.112426519393921
D0,949,model_6,14,0.000415802001953125,0.0038356781005859375,0.0031359195709228516,0.03340315818786621,0.29732322692871094,0.040790557861328125,0.05167832182127264,11.565056324005127
D0,950,model_3,30,0.0007288455963134766,0.005216360092163086,0.10739898681640625,0.0682373046875,0.031264305114746094,0.1815814971923828,0.037710387259721756,14.662370204925537
D0,951,model_2,287,0.00048661231994628906,0.006789445877075195,0.10653209686279297,0.061067819595336914,0.10295963287353516,0.17487597465515137,0.04016154720669701,1.8616609573364258
D0,952,model_2,253,0.0006999969482421875,0.01122283935546875,0.04127025604248047,0.06116080284118652,0.10286784172058105,0.11435389518737793,0.0384559174801441,1.9217820167541504
D0,953,model_2,1248,0.004432201385498047,0.003268003463745117,0.042920589447021484,0.06795668601989746,0.028835773468017578,0.11857748031616211,0.037333055984142216,8.145184516906738
D0,954,model_5,769,0.0007960796356201172,0.00030040740966796875,0.014627456665039062,0.1145792007446289,0.0268402099609375,0.13030314445495605,0.026371031999588013,0.5522396564483643
D0,955,model_2,184,0.0003757476806640625,0.006633758544921875,0.01001286506652832,0.06800317764282227,0.028790950775146484,0.08502554893493652,0.022831708192825317,0.4503328800201416
D0,956,model_6,784,0.0004508495330810547,0.007254123687744141,0.025972843170166016,0.13884735107421875,0.03356313705444336,0.17252516746520996,0.03883787989616394,0.793931245803833
D0,957,model_6,8,0.0005621910095214844,0.010634899139404297,0.014532327651977539,0.13888120651245117,0.033530235290527344,0.1646106243133545,0.04928562790155411,1.741750717163086
D1-audit-off,0,model_2,76,0.000804901123046875,0.007364511489868164,0.0021820068359375,0.03725719451904297,0.010984420776367188,0.04760861396789551,0.02377318037618505,4.849791049957275
D1-audit-off,1,model_4,84,0.0008087158203125,0.010649919509887695,0.16715788841247559,0.041481733322143555,0.21382904052734375,0.22009825706481934,0.047077443450689316,18.297836542129517
D1-audit-off,2,model_5,356,0.0005266666412353516,0.010120630264282227,0.003267049789428711,0.30576372146606445,0.1530008316040039,0.31967806816101074,0.029705047607421875,0.7949588298797607
D1-audit-off,3,model_5,22,0.0004322528839111328,0.006897449493408203,0.3000619411468506,0.06074357032775879,0.04783344268798828,0.3681352138519287,0.0811310267696778,31.522449493408203
D1-audit-off,4,model_2,90,0.001802682876586914,0.012004613876342773,0.23984694480895996,0.043723344802856445,0.015416860580444336,0.2973775863647461,0.03852153881903617,9.850719213485718
D1-audit-off,5,model_6,163,0.0008633136749267578,0.004076719284057617,0.06446337699890137,0.06682133674621582,0.018567800521850586,0.13622474670410156,0.03798163800999738,2.756957769393921
D1-audit-off,6,model_5,142,0.0011401176452636719,0.0039560794830322266,0.006842136383056641,0.044472694396972656,0.02243185043334961,0.056411027908325195,0.04093985354646723,1.9805841445922852
D1-audit-off,7,model_5,10,0.0005970001220703125,0.0036585330963134766,0.013702392578125,0.024942874908447266,0.022336483001708984,0.042900800704956055,0.06608760736550495,10.418655157089233
D1-audit-off,8,model_6,23,0.0005426406860351562,0.006718873977661133,0.01789546012878418,0.0211029052734375,0.023572444915771484,0.04625988006591797,0.047697966077686414,10.826000213623047
D1-audit-off,9,model_5,10,0.0004878044128417969,0.009376764297485352,0.012338638305664062,0.024508237838745117,0.025871753692626953,0.04671144485473633,0.05728851613544282,4.858946800231934
D1-audit-off,10,model_4,27,0.0007410049438476562,0.0005753040313720703,0.01213383674621582,0.023126840591430664,0.02420830726623535,0.03657698631286621,0.04988534441923837,13.854817390441895
D1-audit-off,11,model_3,17,0.0005817413330078125,0.010644912719726562,0.0019218921661376953,0.06184720993041992,0.07063937187194824,0.07499575614929199,0.0495634274604993,9.739864110946655
D1-audit-off,12,model_3,8,0.0005593299865722656,0.004462003707885742,0.0035219192504882812,0.04466128349304199,0.04786419868469238,0.05320453643798828,0.05230427843828996,20.138047456741333
D1-audit-off,13,model_3,359,0.0006561279296875,0.004582643508911133,0.14711785316467285,0.05585670471191406,0.09719705581665039,0.20821332931518555,0.05547229143289419,4.535052061080933
D1-audit-off,14,model_3,8,0.0011713504791259766,0.01119375228881836,0.1234581470489502,0.055893898010253906,0.09716200828552246,0.19171714782714844,0.051602818071842194,20.00719928741455
D1-audit-off,15,model_1,483,0.0012331008911132812,0.009318351745605469,0.0034503936767578125,0.09209704399108887,0.042934417724609375,0.10609889030456543,0.029446914792060852,1.0484001636505127
D1-audit-off,16,model_3,308,0.0008778572082519531,0.0007939338684082031,0.009779930114746094,0.04946303367614746,0.021847248077392578,0.06091475486755371,0.035329871707492404,1.0148212909698486
D1-audit-off,17,model_6,17,0.0004611015319824219,0.0008587837219238281,0.029581546783447266,0.03466081619262695,0.03119373321533203,0.06556224822998047,0.05124605160493117,13.389535665512085
D1-audit-off,18,model_5,68,0.0007853507995605469,0.002330780029296875,0.0175931453704834,0.04651284217834473,0.07474923133850098,0.06722211837768555,0.08467149628533258,19.118308782577515
D1-audit-off,19,model_4,18,0.0006558895111083984,0.009268999099731445,0.012542247772216797,0.04363226890563965,0.02715897560119629,0.06609940528869629,0.0219113251258587,0.7015278339385986
D1-audit-off,20,model_5,175,0.0010237693786621094,0.0074005126953125,0.012223005294799805,0.04600930213928223,0.02708578109741211,0.06665658950805664,0.055502240146909444,3.1747820377349854
D1-audit-off,21,model_5,16,0.0005812644958496094,0.0014433860778808594,0.041361331939697266,0.04060482978820801,0.029389142990112305,0.08399081230163574,0.08631028855840366,33.22714161872864
D1-audit-off,22,model_5,56,0.0007627010345458984,0.00979304313659668,0.015243053436279297,0.032697200775146484,0.023489713668823242,0.05849599838256836,0.06392655950604063,4.27764892578125
D1-audit-off,23,model_3,297,0.0007495880126953125,0.008805513381958008,0.007747173309326172,0.04912066459655762,0.0266268253326416,0.06642293930053711,0.05473266707526313,5.484956979751587
D1-audit-off,24,model_5,474,0.0005948543548583984,0.005995988845825195,0.002421855926513672,0.7270791530609131,0.19829893112182617,0.7360918521881104,0.06615193297223347,3.4483211040496826
D1-audit-off,25,model_3,24,0.0007946491241455078,0.0016405582427978516,0.039498090744018555,0.04497671127319336,0.45063352584838867,0.08691000938415527,0.05086446643634966,16.05835247039795
D1-audit-off,26,model_5,442,0.0007975101470947266,0.0033636093139648438,0.5308709144592285,0.03760695457458496,0.07100176811218262,0.572638988494873,0.03242187201976776,1.0913889408111572
D1-audit-off,27,model_3,83,0.0005640983581542969,0.006414651870727539,0.17040276527404785,0.23203611373901367,0.022227764129638672,0.40941762924194336,0.04656317419019239,11.212074041366577
D1-audit-off,28,model_4,227,0.0007593631744384766,0.0048828125,0.11678671836853027,0.03636527061462402,0.08234739303588867,0.15879416465759277,0.05893437067667643,2.9876439571380615
D1-audit-off,29,model_4,23,0.0004909038543701172,0.006574869155883789,0.08442282676696777,0.036417484283447266,0.08229708671569824,0.12790608406066895,0.055073696499069534,21.27620553970337
D1-audit-off,30,model_3,17,0.0007970333099365234,0.007467746734619141,0.0720376968383789,0.2320866584777832,0.02217841148376465,0.3123891353607178,0.05694188470915547,22.00724720954895
D1-audit-off,31,model_5,159,0.0008630752563476562,0.003389596939086914,0.1259145736694336,0.04216480255126953,0.023353099822998047,0.1723320484161377,0.029496997594833374,0.6442840099334717
D1-audit-off,32,model_5,21,0.0005338191986083984,0.009092569351196289,0.0827021598815918,0.0421907901763916,0.023328781127929688,0.13451933860778809,0.09978429818975515,23.28447651863098
D1-audit-off,33,model_3,74,0.0005130767822265625,0.0023577213287353516,0.001790761947631836,0.03366422653198242,0.024482011795043945,0.03832578659057617,0.051655860445392665,17.34303903579712
D1-audit-off,34,model_3,769,0.0005259513854980469,0.0044078826904296875,0.01301717758178711,0.07122802734375,0.02252364158630371,0.08917903900146484,0.08310222625732422,1.4188146591186523
D1-audit-off,35,model_2,13,0.0004050731658935547,0.002543926239013672,0.0028150081634521484,0.029253482818603516,0.025331735610961914,0.03501749038696289,0.04591861906505766,4.856472492218018
D1-audit-off,36,model_4,1501,0.0006437301635742188,0.0019390583038330078,0.0302431583404541,0.12508296966552734,0.027289390563964844,0.15790891647338867,0.056034071991840996,21.674992561340332
D1-audit-off,37,model_1,234,0.0007734298706054688,0.010268211364746094,0.0022940635681152344,0.03200721740722656,0.02002716064453125,0.04534292221069336,0.03775872503008161,5.860186576843262
D1-audit-off,38,model_3,551,0.0008058547973632812,0.008604288101196289,0.10175514221191406,0.6841697692871094,0.15517854690551758,0.795335054397583,0.05326860741086719,18.959930181503296
D1-audit-off,39,model_3,15,0.0010428428649902344,0.0006515979766845703,0.6920361518859863,0.09125876426696777,0.0596158504486084,0.7849893569946289,0.05419075054426988,21.594237565994263
D1-audit-off,40,model_3,771,0.000621795654296875,0.00295257568359375,0.5831594467163086,0.09128475189208984,0.05959129333496094,0.6780185699462891,0.029104173183441162,1.1436853408813477
D1-audit-off,41,model_3,184,0.0007185935974121094,0.0016202926635742188,0.5827865600585938,0.0912942886352539,0.05958414077758789,0.676419734954834,0.029184088110923767,1.1433651447296143
D1-audit-off,42,model_4,80,0.0008623600006103516,0.003949165344238281,0.3267340660095215,0.028370380401611328,0.09148073196411133,0.35991597175598145,0.053510570967638935,17.697340965270996
D1-audit-off,43,model_2,10,0.0006041526794433594,0.0028455257415771484,0.31240153312683105,0.04499340057373047,0.027057170867919922,0.36084461212158203,0.03690113717499202,13.682155132293701
D1-audit-off,44,model_5,14,0.0006544589996337891,0.0006690025329589844,0.27304720878601074,0.02866506576538086,0.09146571159362793,0.3030357360839844,0.08642171447475751,33.48897409439087
D1-audit-off,45,model_5,8,0.0008077621459960938,0.0037841796875,0.14822030067443848,0.03628253936767578,0.02809762954711914,0.18909478187561035,0.08625856911142667,33.31238532066345
D1-audit-off,46,model_5,30,0.0005080699920654297,0.007659912109375,0.11592411994934082,0.036313772201538086,0.028067588806152344,0.16040587425231934,0.08626029329995315,33.284358501434326
D1-audit-off,47,model_4,245,0.0006797313690185547,0.0018227100372314453,0.08396577835083008,0.037352561950683594,0.02671957015991211,0.12382078170776367,0.024485230445861816,0.5155844688415527
D1-audit-off,48,model_3,15,0.0005929470062255859,0.008402109146118164,0.002627849578857422,0.02850031852722168,0.03022933006286621,0.04012322425842285,0.049495028004501805,16.37348246574402
D1-audit-off,49,model_2,413,0.00125885009765625,0.012288808822631836,0.015190601348876953,0.04146313667297363,0.029429197311401367,0.07020139694213867,0.04108607272307078,15.847253322601318
D1-audit-off,50,model_6,778,0.0019268989562988281,0.01157069206237793,0.014972448348999023,0.1318347454071045,0.03225970268249512,0.16030478477478027,0.04742615297436714,3.1955785751342773
D1-audit-off,51,model_3,43,0.0011060237884521484,0.010572195053100586,0.01778697967529297,0.035469770431518555,0.022484302520751953,0.06493496894836426,0.043173345003259894,9.433550834655762
D1-audit-off,52,model_4,769,0.0007414817810058594,0.006963968276977539,0.021138906478881836,0.08036375045776367,0.027205228805541992,0.1092081069946289,0.06436683237552643,1.1390774250030518
D1-audit-off,53,model_5,173,0.0008089542388916016,0.0005390644073486328,0.04492449760437012,0.059769630432128906,0.07863378524780273,0.10604214668273926,0.07073173522949219,2.581652879714966
D1-audit-off,54,model_2,72,0.0007636547088623047,0.007959842681884766,0.29212307929992676,0.04899764060974121,0.10104107856750488,0.34984421730041504,0.04360289700826009,16.70093059539795
D1-audit-off,55,model_5,411,0.0007650852203369141,0.0031380653381347656,0.08333468437194824,0.07218241691589355,0.08002829551696777,0.15942025184631348,0.09257689228764286,15.156876802444458
D1-audit-off,56,model_5,12,0.0008900165557861328,0.0009160041809082031,0.015774011611938477,0.035423994064331055,0.02939295768737793,0.05300402641296387,0.09169896029494096,28.20458483695984
D1-audit-off,57,model_4,271,0.0005004405975341797,0.004801750183105469,0.019788026809692383,0.04562067985534668,0.030089616775512695,0.07071089744567871,0.05809086561203003,1.0001647472381592
D1-audit-off,58,model_5,35,0.0006124973297119141,0.010091304779052734,0.005690336227416992,0.04258322715759277,0.03044414520263672,0.058977365493774414,0.08843655084308825,8.460449695587158
D1-audit-off,59,model_1,57,0.0006852149963378906,0.008840799331665039,0.47450709342956543,0.07117390632629395,0.05043530464172363,0.5552070140838623,0.021280848461648693,1.0446665287017822
D1-audit-off,60,model_1,289,0.000640869140625,0.0024132728576660156,0.4742898941040039,0.0712125301361084,0.0503995418548584,0.5485565662384033,0.02152179181575775,0.8929052352905273
D1-audit-off,61,model_1,899,0.0005667209625244141,0.004870176315307617,0.3891422748565674,0.07122278213500977,0.05039167404174805,0.4658019542694092,0.021679121872474408,1.094496488571167
D1-audit-off,62,model_5,87,0.0005733966827392578,0.0035369396209716797,0.22032594680786133,0.06965517997741699,0.06141519546508789,0.29409146308898926,0.08591609651392157,2.1842455863952637
D1-audit-off,63,model_2,128,0.00048732757568359375,0.005077362060546875,0.044997453689575195,0.04283475875854492,0.025384902954101562,0.09339690208435059,0.04483183349172274,17.308820962905884
